r_def,t_loc_tri,ent,n_hog,sex,eda,cs_p12,cs_p13_1,e_con,ur,clase1,rama,ing7c,alta_educacion_ingreso_missing,pre_asa,tip_con_2,anios_esc,hrsocup,ing_x_hrs,mh_col
0,1,9,1,1,46,1,4,5,1,1,3,2,0,0,No_aplica,11,66,35.23608,1
0,1,9,1,2,19,1,4,6,1,1,3,1,0,2,sin_contrato,12,36,33.33333,1
0,1,9,1,1,16,1,2,6,1,1,3,6,0,0,No_aplica,6,10,0,1
0,1,9,1,2,34,1,7,1,1,1,3,2,0,1,contrato,16,36,0,0
0,1,9,1,1,40,1,4,2,1,1,4,1,0,0,No_aplica,11,28,0,0
0,1,9,1,1,30,1,7,1,1,1,4,2,0,1,no_especificado,16,50,0,0
0,1,9,1,2,49,1,3,6,1,1,2,7,0,1,contrato,9,40,0,0
0,1,9,1,2,26,1,3,6,1,1,2,1,0,2,sin_contrato,9,35,25.71429,1
0,1,9,1,2,52,1,6,5,1,1,4,1,0,1,contrato,12,30,0,0
0,1,9,1,2,27,1,7,6,1,1,4,2,0,1,contrato,16,50,0,1
0,1,9,1,1,25,1,4,6,1,1,4,3,0,0,No_aplica,11,48,83.33333,1
0,1,9,1,1,65,1,8,1,1,1,1,7,0,0,No_aplica,18,10,0,1
0,1,9,1,2,30,1,3,5,1,1,3,2,0,1,no_especificado,9,24,77.51938,1
0,1,9,1,2,61,1,2,4,1,1,4,1,0,1,sin_contrato,3,21,42.85714,1
0,1,9,1,1,37,1,7,6,1,1,3,2,0,0,No_aplica,16,54,0,1
0,1,9,1,2,38,1,3,1,1,1,4,1,0,2,sin_contrato,9,8,31.25,1
0,1,9,1,2,42,1,3,6,1,1,3,2,0,1,contrato,9,48,0,0
0,1,9,1,2,63,1,4,6,1,1,3,1,0,0,No_aplica,11,56,8.30565,1
0,1,9,1,1,36,1,7,6,1,1,4,2,0,0,No_aplica,16,40,58.13953,0
0,1,9,1,2,38,1,4,6,1,1,4,1,0,2,sin_contrato,12,40,0,1
0,1,9,1,1,36,1,7,6,1,1,3,1,0,1,contrato,14,48,0,0
0,1,9,1,1,43,1,4,5,1,1,1,3,0,1,contrato,11,0,0,0
0,1,9,1,1,56,1,7,6,1,1,3,2,0,0,No_aplica,16,35,0,1
0,1,9,1,2,43,1,6,4,1,1,4,1,0,1,contrato,12,54,25.83979,0
0,1,9,1,2,48,1,7,5,1,1,4,2,0,0,No_aplica,18,12,193.79845,0
0,1,15,1,1,29,1,4,1,1,1,4,1,0,1,contrato,10,50,0,0
0,2,15,1,2,27,1,4,6,1,1,4,2,0,1,contrato,12,43,0,0
0,1,15,1,1,49,1,4,5,1,1,2,2,0,1,contrato,12,48,0,0
0,1,15,1,2,55,1,6,5,1,1,2,7,1,1,contrato,13,50,0,0
0,2,15,1,2,62,1,4,1,1,1,4,1,0,1,contrato,12,80,20.34884,0
0,1,15,1,1,42,1,3,1,1,1,3,2,0,0,No_aplica,9,30,62.0155,1
0,2,15,1,2,31,1,7,6,1,1,4,1,0,1,contrato,16,40,0,0
0,1,15,1,2,34,1,4,2,1,1,3,1,0,0,No_aplica,12,30,20,1
0,1,15,1,1,63,1,3,4,1,1,4,7,0,1,sin_contrato,9,50,0,1
0,1,15,1,2,61,1,2,2,1,1,4,1,0,0,No_aplica,6,24,37.5,1
0,1,15,1,2,50,1,3,5,1,1,2,1,0,0,No_aplica,9,40,17.5,1
0,1,15,1,2,52,1,2,1,1,1,3,1,0,2,sin_contrato,6,5,23.25581,1
0,1,15,1,1,54,1,3,1,1,1,4,1,0,2,sin_contrato,9,41,24.39024,1
0,1,15,1,1,30,1,7,6,1,1,4,2,0,1,contrato,17,40,0,0
0,1,15,1,2,32,1,3,2,1,1,3,1,0,0,No_aplica,9,6,0,1
0,1,15,1,1,51,1,4,1,1,1,4,2,0,0,No_aplica,12,47,39.58436,1
0,1,15,1,2,29,1,4,6,1,1,4,1,0,1,contrato,12,60,24.8062,0
0,1,15,1,1,61,1,2,2,1,1,3,3,0,0,No_aplica,6,70,0,0
0,1,15,1,2,24,1,4,6,1,1,3,2,0,1,sin_contrato,12,70,0,1
0,1,15,1,1,54,1,4,6,1,1,2,2,0,1,sin_contrato,12,54,46.2963,1
0,1,15,1,2,49,1,4,3,1,1,2,2,0,1,contrato,12,48,37.5,0
0,1,15,1,1,23,1,4,6,1,1,2,1,0,2,sin_contrato,12,60,0,1
0,1,15,1,2,28,1,4,2,1,1,3,1,0,1,contrato,12,48,25,0
0,1,15,1,2,43,1,7,1,1,1,3,7,1,0,No_aplica,16,46,0,0
0,1,15,1,1,53,1,4,5,1,1,4,1,0,1,contrato,12,64,22.52907,0
0,1,15,1,1,46,1,4,1,1,1,3,2,0,1,contrato,12,32,0,1
0,1,15,1,1,29,1,6,6,1,1,4,4,0,1,contrato,12,0,0,0
0,3,15,1,1,44,1,3,1,1,1,2,1,0,0,No_aplica,9,25,20,1
0,2,15,1,2,26,1,3,6,1,1,2,1,0,2,sin_contrato,9,60,16.66667,1
0,1,15,1,2,24,1,4,6,1,1,4,6,0,0,No_aplica,12,44,0,1
0,1,15,1,2,41,1,3,6,1,1,3,2,0,1,contrato,9,48,0,0
0,2,15,1,1,51,1,2,5,1,1,1,1,0,2,sin_contrato,2,40,43.41279,1
0,3,15,1,1,31,1,7,5,1,1,2,7,1,1,contrato,17,50,0,0
0,1,15,1,1,33,1,4,6,1,1,4,2,0,2,sin_contrato,12,48,58.13953,1
0,2,15,1,2,33,1,4,5,1,1,3,1,0,0,No_aplica,12,48,0,1
0,1,15,1,1,33,1,7,6,1,1,4,2,0,1,contrato,17,30,107.75194,0
0,1,15,1,2,26,1,7,6,1,1,4,7,1,1,contrato,17,40,0,0
0,2,15,1,1,55,1,4,5,1,1,4,2,0,0,No_aplica,11,45,66.66667,0
0,2,15,1,2,25,1,7,6,1,1,4,2,0,1,contrato,17,40,72.67442,0
0,1,15,1,1,52,1,4,5,1,1,4,6,0,0,No_aplica,12,60,0,1
0,1,15,1,2,59,2,0,2,1,1,4,1,0,2,sin_contrato,0,24,12.5,1
0,1,15,1,2,33,1,7,6,1,1,4,7,1,1,contrato,17,45,0,0
0,2,15,1,1,31,1,4,5,1,1,4,2,0,2,sin_contrato,12,70,27.14286,1
0,1,15,1,1,36,1,4,5,1,1,4,2,0,1,contrato,12,45,0,0
0,1,15,1,1,19,1,3,6,1,1,3,7,0,2,sin_contrato,9,50,0,1
0,1,15,1,2,34,1,7,6,1,1,4,3,0,1,contrato,17,45,0,0
0,1,15,1,1,17,1,4,6,1,1,2,1,0,2,sin_contrato,11,36,36.11111,1
0,3,15,1,1,23,1,3,6,1,1,6,1,0,0,No_aplica,9,70,0,1
0,3,15,1,1,37,1,4,5,1,1,4,2,0,2,sin_contrato,12,48,49.4186,1
0,2,15,1,1,42,1,7,5,1,1,4,7,1,1,contrato,17,50,0,0
0,2,15,1,2,43,1,7,5,1,1,4,1,0,1,contrato,17,30,54.26357,0
0,2,15,1,1,51,1,4,5,2,1,3,7,0,0,No_aplica,12,70,0,0
0,2,15,1,1,27,1,7,5,2,1,4,7,1,1,contrato,17,48,0,0
0,3,15,1,2,44,1,2,4,2,1,3,1,0,0,No_aplica,6,72,16.66667,1
0,3,15,1,2,15,1,3,6,2,1,3,1,0,2,sin_contrato,9,24,29.16667,1
0,3,15,1,1,38,1,3,1,2,1,3,1,0,0,No_aplica,9,50,12,1
0,3,15,1,1,22,1,6,1,2,1,3,1,0,2,sin_contrato,12,45,20,1
0,3,15,1,2,22,1,7,1,2,1,4,1,0,2,sin_contrato,13,45,20,1
0,4,15,1,2,37,1,3,1,2,1,4,1,0,2,sin_contrato,9,35,34.28571,0
0,4,15,1,1,33,1,3,5,2,1,1,3,0,2,sin_contrato,9,50,0,1
0,4,15,1,1,25,1,7,6,2,1,6,7,0,0,No_aplica,16,24,0,1
0,4,15,1,1,30,1,2,6,2,1,1,2,0,2,sin_contrato,6,51,35.29412,1
0,4,15,1,1,28,1,4,6,2,1,1,2,0,2,sin_contrato,12,25,80,1
0,1,9,1,2,61,1,2,4,1,1,2,2,0,1,contrato,6,45,0,0
0,1,9,1,2,22,1,7,6,1,1,4,1,0,2,contrato,15,20,0,1
0,1,9,1,2,65,1,2,4,1,1,3,7,0,0,No_aplica,6,98,0,1
0,1,9,1,1,55,1,7,1,1,1,4,1,0,1,contrato,16,0,0,0
0,1,9,1,1,58,1,3,5,1,1,4,2,0,1,sin_contrato,9,40,0,1
0,1,9,1,1,35,1,4,6,1,1,3,1,0,1,contrato,12,50,0,0
0,1,9,1,1,25,1,7,6,1,1,4,7,0,1,contrato,16,40,0,1
0,1,9,1,2,38,1,8,5,1,1,4,7,1,1,contrato,18,20,0,0
0,1,9,1,1,58,1,3,5,1,1,3,7,0,1,contrato,9,40,0,0
0,1,9,1,1,42,1,4,5,1,1,4,4,0,1,contrato,12,75,0,0
0,1,9,1,2,31,1,7,6,1,1,4,3,0,2,contrato,16,40,0,1
0,1,9,1,1,19,1,4,6,1,1,4,7,0,1,contrato,12,36,0,0
0,1,9,1,1,72,1,2,1,1,1,1,3,0,1,sin_contrato,2,40,100,1
0,1,9,1,1,72,1,3,5,1,1,2,1,0,0,No_aplica,8,28,24.91694,1
0,1,9,1,2,20,1,4,6,1,1,4,1,0,0,No_aplica,12,10,40,1
0,1,9,1,2,39,1,4,5,1,1,3,1,0,0,No_aplica,12,4,40.69767,1
0,1,9,1,1,29,1,3,1,1,1,1,2,0,1,contrato,9,50,46.51163,0
0,1,9,1,2,61,1,4,1,1,1,3,1,0,0,No_aplica,12,20,37.5,1
0,1,9,1,1,42,1,3,1,1,1,4,1,0,2,sin_contrato,9,70,0,1
0,1,9,1,1,25,1,4,1,1,1,4,1,0,1,contrato,12,70,0,0
0,1,9,1,1,27,1,4,6,1,1,4,2,0,1,contrato,12,40,58.13953,0
0,1,9,1,2,51,1,6,5,1,1,3,2,0,1,contrato,12,50,55.81395,0
0,1,9,1,2,58,1,3,6,1,1,3,1,0,0,No_aplica,8,30,20,1
0,1,9,1,1,31,1,3,1,1,1,2,1,0,1,contrato,9,48,31.25,0
0,1,9,1,2,32,1,2,1,1,1,4,1,0,2,sin_contrato,6,48,25,1
0,1,9,1,1,27,1,4,6,1,1,4,2,0,0,No_aplica,12,35,79.73422,1
0,1,9,1,2,50,1,2,5,1,1,4,1,0,2,sin_contrato,6,9,38.88889,1
0,1,9,1,2,42,1,7,5,1,1,4,1,0,1,contrato,16,40,0,0
0,1,9,1,2,61,1,5,2,1,1,4,7,0,1,no_especificado,12,40,0,0
0,1,9,1,2,41,1,2,6,1,1,3,7,0,0,No_aplica,6,24,0,1
0,1,9,1,1,39,1,3,1,1,1,4,1,0,0,No_aplica,9,84,16.6113,1
0,1,9,1,2,31,1,3,6,1,1,3,7,0,0,No_aplica,9,40,0,1
0,1,15,1,1,56,1,4,1,1,1,4,1,0,0,No_aplica,12,16,75,1
0,1,15,1,1,37,1,4,1,1,1,4,2,0,1,sin_contrato,12,45,55.55556,1
0,1,15,1,1,36,1,4,5,1,1,3,1,0,1,contrato,12,40,35,0
0,3,15,1,1,63,1,3,5,1,1,5,2,0,1,contrato,9,28,83.05648,0
0,1,15,1,1,35,1,4,5,1,1,3,2,0,1,contrato,12,45,51.67959,0
0,1,15,1,2,35,1,4,5,1,1,4,2,0,1,contrato,12,24,116.27907,0
0,1,15,1,2,30,1,4,6,1,1,4,7,0,1,contrato,12,48,0,0
0,1,15,1,2,18,1,4,6,1,1,4,1,0,2,contrato,11,45,0,0
0,1,15,1,2,47,1,7,5,1,1,4,2,0,1,contrato,15,40,68.60465,0
0,1,15,1,1,42,1,4,5,1,1,4,7,0,0,No_aplica,12,58,0,1
0,1,15,1,2,38,1,7,6,1,1,4,7,1,1,contrato,17,46,0,0
0,2,15,1,1,16,1,4,6,1,1,1,1,0,2,sin_contrato,10,20,30,1
0,1,15,1,2,57,1,3,5,1,1,3,1,0,0,No_aplica,9,35,26.57807,1
0,1,15,1,2,65,1,2,4,1,1,4,1,0,0,No_aplica,6,11,45.45455,1
0,1,15,1,2,60,1,2,5,1,1,3,1,0,0,No_aplica,6,60,0,1
0,1,15,1,1,49,1,4,2,1,1,2,3,0,0,No_aplica,12,32,0,0
0,1,15,1,1,30,1,7,6,1,1,4,3,0,1,contrato,17,0,0,0
0,1,15,1,1,52,1,3,5,1,1,1,7,0,0,No_aplica,9,18,0,1
0,3,15,1,2,22,1,4,1,1,1,3,1,0,0,No_aplica,12,6,77.51938,1
0,1,15,1,2,55,1,6,5,1,1,4,3,0,1,contrato,12,45,0,0
0,1,15,1,1,30,1,7,6,1,1,2,3,0,1,contrato,17,45,0,0
0,2,15,1,1,27,1,7,6,1,1,4,2,0,2,sin_contrato,16,48,0,1
0,1,15,1,1,63,1,7,3,1,1,4,3,0,0,No_aplica,17,0,0,0
0,1,15,1,2,53,1,4,3,1,1,3,2,0,0,No_aplica,12,36,64.59948,0
0,2,15,1,1,44,1,2,6,1,1,1,2,0,2,sin_contrato,6,45,64.44444,1
0,2,15,1,1,24,1,3,6,1,1,1,2,0,2,sin_contrato,8,45,42.22222,1
0,1,15,1,2,45,1,3,6,1,1,4,7,0,1,contrato,9,40,0,0
0,2,15,1,2,39,1,4,6,1,1,3,1,0,0,No_aplica,12,9,64.59948,1
0,1,15,1,2,54,1,3,6,1,1,2,1,0,1,contrato,9,48,0,0
0,1,15,1,2,55,1,6,6,1,1,4,7,0,1,contrato,12,45,0,0
0,3,15,1,2,32,1,4,4,1,1,2,7,0,1,contrato,12,48,0,0
0,3,15,1,2,57,1,2,6,1,1,4,1,0,1,contrato,4,48,31.25,0
0,1,15,1,1,33,1,4,6,1,1,3,1,0,1,contrato,12,48,33.33333,1
0,3,15,1,2,50,1,3,4,1,1,3,2,0,0,No_aplica,9,84,0,1
0,1,15,1,1,43,1,4,1,1,1,3,2,0,0,No_aplica,12,42,49.83389,1
0,1,15,1,1,38,1,7,2,1,1,4,3,0,1,contrato,17,40,93.02326,0
0,1,15,1,1,45,1,7,5,1,1,2,7,1,1,contrato,17,40,0,0
0,1,15,1,1,34,1,4,5,1,1,3,1,0,0,No_aplica,12,40,0,1
0,3,15,1,1,48,1,2,5,1,1,1,2,0,2,sin_contrato,6,45,60,1
0,1,15,1,2,21,1,4,6,1,1,3,1,0,1,contrato,12,48,25,0
0,2,15,1,1,38,1,2,5,1,1,1,1,0,2,sin_contrato,6,45,35.55556,1
0,1,15,1,2,34,1,7,1,1,1,4,2,0,1,contrato,17,40,46.51163,1
0,1,15,1,1,54,1,7,5,1,1,4,3,0,1,contrato,17,30,124.03101,0
0,1,15,1,2,23,1,7,6,1,1,4,1,0,2,sin_contrato,17,84,0,1
0,1,15,1,2,40,1,7,6,1,1,4,3,0,1,contrato,17,40,0,0
0,2,15,1,1,27,1,4,1,1,1,2,2,0,1,contrato,12,55,36.36364,0
0,1,15,1,2,25,1,7,1,1,1,4,2,0,1,contrato,17,96,29.06977,0
0,2,15,1,1,41,1,4,5,1,1,3,1,0,1,contrato,12,48,0,0
0,1,15,1,2,41,1,3,1,1,1,4,1,0,2,sin_contrato,9,30,41.66667,1
0,3,15,1,1,29,1,3,6,1,1,3,2,0,0,No_aplica,9,48,0,1
0,3,15,1,1,44,1,3,5,1,1,4,2,0,2,sin_contrato,9,51,0,1
0,2,15,1,1,48,1,7,5,2,1,1,7,1,1,contrato,17,44,0,0
0,3,15,1,1,23,1,4,5,2,1,3,2,0,1,contrato,12,63,0,0
0,4,9,1,1,34,1,3,6,2,1,4,1,0,2,sin_contrato,9,54,22.22222,1
0,4,15,1,2,41,1,2,5,2,1,4,1,0,2,sin_contrato,6,25,36,1
0,4,15,1,1,15,1,3,6,2,1,1,2,0,2,sin_contrato,7,27,74.07407,1
0,4,15,1,1,52,1,2,1,2,1,1,2,0,2,sin_contrato,6,50,40,1
0,4,15,1,1,65,1,2,5,2,1,6,2,0,2,sin_contrato,6,48,37.5,1
0,4,15,1,2,27,1,2,2,2,1,6,1,0,2,sin_contrato,6,48,31.25,1
0,4,15,1,1,36,1,3,5,2,1,1,1,0,2,sin_contrato,9,30,26.66667,1
0,4,15,1,2,35,1,3,5,2,1,3,1,0,0,No_aplica,9,42,33.22259,1
0,4,15,1,2,32,1,8,5,2,1,4,1,0,1,contrato,18,30,57.88372,0
0,4,15,1,2,25,1,3,1,2,1,4,1,0,1,sin_contrato,9,45,33.33333,1
0,4,15,1,1,42,1,2,5,2,1,4,2,0,1,sin_contrato,6,70,39.86711,1
0,4,15,1,2,28,1,7,6,2,1,2,1,0,2,sin_contrato,14,15,53.33333,1
0,4,15,1,1,49,1,2,1,2,1,4,2,0,1,contrato,4,40,52.32558,0
0,4,15,1,1,47,1,3,5,2,1,6,1,0,0,No_aplica,9,32,23.25581,1
0,4,15,1,2,50,1,2,5,2,1,2,1,0,2,sin_contrato,6,52,23.07692,1
0,4,15,1,1,34,1,3,1,2,1,4,1,0,1,contrato,9,60,24.8062,0
0,1,9,1,1,51,1,4,5,1,1,4,2,0,1,contrato,12,0,0,0
0,1,9,1,2,30,1,7,6,1,1,4,2,0,1,contrato,15,40,0,0
0,1,9,1,1,30,1,7,1,1,1,4,4,0,1,contrato,16,40,203.48837,0
0,1,9,1,2,32,1,4,5,1,1,4,1,0,2,sin_contrato,12,12,37.5,1
0,1,9,1,1,40,1,3,1,1,1,4,7,0,0,No_aplica,9,10,0,1
0,1,9,1,2,31,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,9,1,1,27,1,3,5,1,1,4,1,0,2,sin_contrato,9,48,0,1
0,1,9,1,2,62,1,2,2,1,1,3,1,0,0,No_aplica,6,10,50,1
0,1,9,1,1,59,1,7,5,1,1,1,2,0,1,contrato,16,70,0,0
0,1,9,1,2,66,1,8,6,1,1,4,7,1,1,contrato,18,16,0,0
0,1,9,1,1,50,1,3,5,1,1,4,7,0,1,contrato,9,72,0,0
0,1,9,1,2,41,1,2,1,1,1,4,2,0,2,sin_contrato,6,40,46.51163,1
0,1,9,1,1,26,1,7,6,1,1,4,1,0,1,sin_contrato,15,26,53.66726,1
0,1,9,1,1,47,1,7,3,1,1,4,3,0,1,contrato,16,24,0,0
0,1,9,1,1,54,1,7,6,1,1,4,2,0,2,contrato,16,40,0,1
0,2,9,1,1,42,1,7,6,1,1,4,3,0,1,contrato,16,40,104.65116,0
0,1,9,1,2,28,1,7,6,1,1,4,2,0,1,contrato,16,45,72.35142,0
0,3,9,1,2,38,1,4,1,1,1,4,1,0,2,sin_contrato,12,70,7.14286,1
0,1,9,1,1,35,1,7,6,1,1,4,2,0,2,sin_contrato,16,25,0,1
0,1,9,1,1,29,1,7,1,1,1,1,1,0,2,sin_contrato,16,60,0,1
0,1,9,1,1,27,1,4,6,1,1,3,7,0,2,sin_contrato,12,40,0,1
0,1,9,1,2,39,1,4,6,1,1,7,1,0,2,sin_contrato,12,30,0,1
0,1,9,1,1,30,1,7,5,1,1,1,2,0,1,contrato,15,60,46.51163,0
0,1,9,1,2,43,1,3,1,1,1,4,1,0,2,sin_contrato,9,30,33.33333,1
0,1,9,1,1,53,1,7,5,1,1,4,1,0,0,No_aplica,16,16,0,0
0,1,9,1,2,36,1,7,6,1,1,4,3,0,1,contrato,16,24,0,0
0,2,15,1,2,39,1,4,6,1,1,3,2,0,0,No_aplica,12,35,60,1
0,1,15,1,2,25,1,7,6,1,1,4,1,0,2,contrato,16,30,0,0
0,2,15,1,2,27,1,7,6,1,1,3,1,0,1,contrato,15,48,0,0
0,1,15,1,1,39,1,7,5,1,1,4,2,0,0,No_aplica,16,84,0,0
0,1,15,1,2,42,1,8,1,1,1,4,1,0,1,contrato,19,25,0,0
0,1,15,1,2,63,1,3,6,1,1,4,1,0,0,No_aplica,9,35,39.86711,1
0,1,15,1,1,24,1,4,6,1,1,4,1,0,2,sin_contrato,12,56,0,1
0,2,15,1,1,40,1,7,5,1,1,4,2,0,1,contrato,16,25,111.62791,0
0,1,15,1,2,33,1,7,6,1,1,4,2,0,1,contrato,16,40,52.32558,0
0,1,15,1,2,72,1,3,5,1,1,4,1,0,0,No_aplica,9,15,108.52713,0
0,1,15,1,2,31,1,7,5,1,1,4,3,0,1,contrato,16,40,93.02326,0
0,1,15,1,1,29,1,4,5,1,1,3,1,0,2,sin_contrato,12,50,24,1
0,1,15,1,1,25,1,4,1,1,1,4,2,0,1,contrato,12,60,0,0
0,1,15,1,1,52,1,3,1,1,1,4,2,0,0,No_aplica,9,84,25,1
0,1,15,1,2,34,1,7,6,1,1,4,2,0,1,contrato,16,40,0,0
0,1,15,1,2,28,1,7,6,1,1,4,1,0,2,sin_contrato,13,40,29.06977,1
0,1,15,1,2,51,1,4,6,1,1,4,1,0,1,sin_contrato,12,40,37.5,1
0,3,15,1,1,48,1,3,5,1,1,4,1,0,0,No_aplica,9,40,0,1
0,1,15,1,2,42,1,3,1,1,1,4,1,0,1,contrato,9,40,41.86047,0
0,1,15,1,2,39,1,4,6,1,1,4,2,0,1,sin_contrato,12,35,57.14286,1
0,3,15,1,1,24,1,7,6,1,1,2,3,0,1,contrato,17,45,77.51938,0
0,1,15,1,1,45,1,2,5,1,1,2,1,0,1,contrato,5,60,25,0
0,2,15,1,1,58,1,2,1,1,1,2,1,0,0,No_aplica,6,54,0,1
0,1,15,1,1,27,1,7,6,1,1,1,2,0,0,No_aplica,17,40,0,1
0,2,15,1,2,50,1,3,5,1,1,2,1,0,2,sin_contrato,9,36,27.77778,1
0,1,15,1,2,47,1,4,1,1,1,4,7,0,0,No_aplica,12,44,0,1
0,1,15,1,2,37,1,3,6,1,1,4,1,0,2,sin_contrato,9,27,38.88889,1
0,3,15,1,2,19,1,4,6,1,1,4,1,0,2,sin_contrato,12,54,22.22222,1
0,3,15,1,1,41,1,7,5,1,1,4,7,1,1,contrato,17,45,0,0
0,1,15,1,2,61,1,2,5,1,1,4,2,0,2,sin_contrato,6,48,0,1
0,2,15,1,1,38,1,4,1,1,1,2,7,0,1,contrato,12,40,0,0
0,3,15,1,2,45,1,3,5,1,1,2,7,0,1,contrato,9,48,0,0
0,1,15,1,1,34,1,3,5,1,1,4,7,0,1,contrato,9,40,0,0
0,1,15,1,1,37,1,6,5,1,1,3,1,0,1,sin_contrato,12,72,0,1
0,2,15,1,1,51,1,2,5,1,1,4,3,0,1,contrato,5,72,0,0
0,1,15,1,2,51,1,7,5,1,1,4,7,0,0,No_aplica,17,54,0,1
0,2,15,1,1,22,1,4,6,1,1,2,1,0,1,contrato,12,48,31.25,0
0,1,15,1,1,40,1,3,5,1,1,2,7,0,1,contrato,9,40,0,0
0,3,15,1,1,31,1,3,1,1,1,1,2,0,2,sin_contrato,9,51,47.05882,1
0,3,15,1,1,30,1,3,6,1,1,3,7,0,1,contrato,9,48,0,0
0,1,15,1,1,34,1,4,5,1,1,4,7,0,1,contrato,12,40,0,0
0,2,15,1,2,39,1,2,5,1,1,4,1,0,2,sin_contrato,6,24,41.66667,1
0,1,15,1,2,39,1,7,6,1,1,4,7,0,2,contrato,16,32,0,1
0,2,15,1,1,28,1,4,1,2,1,4,2,0,0,No_aplica,12,60,35,1
0,3,15,1,1,22,1,2,1,2,1,3,2,0,2,sin_contrato,6,56,41.07143,1
0,3,15,1,2,37,1,3,6,2,1,4,2,0,3,contrato,9,48,0,0
0,3,15,1,1,59,1,2,4,2,1,1,2,0,2,sin_contrato,6,48,41.66667,1
0,3,15,1,2,67,1,2,5,2,1,3,1,0,0,No_aplica,4,70,14.95017,1
0,3,15,1,2,27,1,3,1,2,1,2,1,0,1,contrato,9,45,30,0
0,3,15,1,2,31,1,3,1,2,1,3,6,0,0,No_aplica,9,12,0,1
0,3,15,1,2,42,1,3,6,2,1,4,2,0,1,contrato,9,96,35.36822,0
0,3,15,1,1,21,1,4,6,2,1,4,3,0,1,contrato,12,84,52.60244,0
0,3,15,1,2,63,1,3,3,2,1,3,1,0,0,No_aplica,9,84,12.45847,1
0,3,15,1,2,54,1,4,5,2,1,4,4,0,0,No_aplica,11,84,83.33333,1
0,4,9,1,2,31,1,7,6,2,1,3,4,0,1,contrato,14,50,139.53488,0
0,4,9,1,2,24,1,3,1,2,1,3,1,0,0,No_aplica,9,8,0,1
0,4,15,1,1,51,1,2,5,2,1,6,1,0,2,sin_contrato,6,12,41.66667,1
0,4,15,1,2,29,1,7,6,2,1,4,7,0,2,sin_contrato,17,40,0,1
0,4,15,1,2,56,1,2,5,2,1,4,2,0,2,sin_contrato,6,21,0,1
0,4,15,1,1,43,1,2,5,2,1,4,2,0,2,sin_contrato,2,48,62.5,1
0,1,9,1,2,64,1,3,4,1,1,3,7,0,0,No_aplica,9,30,0,1
0,1,9,1,1,48,1,3,1,1,1,1,7,0,2,sin_contrato,9,56,0,1
0,1,9,1,1,51,1,3,5,1,1,4,2,0,0,No_aplica,9,70,39.86711,1
0,1,9,1,2,75,1,5,4,1,1,3,1,0,0,No_aplica,10,36,0,1
0,1,9,1,1,51,1,2,5,1,1,6,2,0,2,sin_contrato,4,48,39.58333,1
0,1,9,1,2,71,1,2,4,1,1,4,1,0,1,sin_contrato,6,25,28,1
0,1,9,1,1,53,1,3,1,1,1,3,1,0,1,contrato,9,54,0,0
0,1,9,1,2,29,1,4,6,1,1,3,1,0,1,contrato,12,54,0,0
0,1,9,1,1,52,1,3,2,1,1,4,3,0,0,No_aplica,9,91,0,0
0,1,9,1,2,31,1,7,6,1,1,4,1,0,1,contrato,16,30,0,0
0,1,9,1,1,26,1,7,6,1,1,4,1,0,2,sin_contrato,16,24,33.33333,1
0,1,9,1,1,38,1,7,6,1,1,3,1,0,0,No_aplica,17,24,0,1
0,1,9,1,2,29,1,4,1,1,1,4,2,0,1,contrato,12,54,43.06632,0
0,1,9,1,1,29,1,4,6,1,1,4,1,0,1,sin_contrato,12,48,31.00775,1
0,1,9,1,1,37,1,4,5,1,1,4,3,0,1,contrato,12,45,108.52713,0
0,1,9,1,1,49,1,3,6,1,1,4,7,0,2,sin_contrato,9,70,0,1
0,1,9,1,2,19,1,4,6,1,1,2,1,0,1,sin_contrato,12,54,0,1
0,1,9,1,1,34,1,3,6,1,1,4,1,0,2,sin_contrato,9,48,0,1
0,1,9,1,1,60,1,7,5,1,1,3,5,0,0,No_aplica,14,84,178.57143,1
0,1,9,1,1,22,1,6,6,1,1,4,1,0,2,sin_contrato,12,36,33.33333,1
0,1,9,1,1,63,1,4,1,1,1,4,3,0,1,contrato,12,40,0,0
0,1,9,1,1,71,1,2,5,1,1,3,1,0,2,sin_contrato,6,36,33.33333,1
0,1,9,1,1,54,1,2,6,1,1,1,2,0,1,contrato,6,48,0,0
0,1,9,1,1,65,1,4,2,1,1,1,1,0,0,No_aplica,12,24,0,1
0,1,9,1,1,30,1,7,2,1,1,2,7,1,1,contrato,17,50,0,0
0,1,9,1,1,41,1,4,6,1,1,4,1,0,1,contrato,12,45,0,0
0,1,15,1,2,24,1,4,1,1,1,3,1,0,2,sin_contrato,10,28,39.28571,1
0,1,15,1,1,39,1,7,5,1,1,4,1,0,1,contrato,16,40,37.7907,0
0,1,15,1,1,43,1,4,3,1,1,3,1,0,1,contrato,12,42,30.84164,0
0,1,15,1,2,42,1,3,1,1,1,2,2,0,1,contrato,8,48,41.66667,0
0,1,15,1,1,17,1,4,1,1,1,3,1,0,0,No_aplica,11,9,0,1
0,1,15,1,2,67,1,2,5,1,1,3,7,0,0,No_aplica,6,18,0,1
0,1,15,1,1,39,1,4,6,1,1,4,7,0,1,contrato,12,45,0,0
0,1,15,1,1,32,1,7,2,1,1,2,1,0,0,No_aplica,15,36,33.33333,1
0,1,15,1,1,53,1,6,6,1,1,4,7,0,0,No_aplica,11,40,0,1
